stage,method,weight_boundary,threshold,sensitivity,specificity,mcc,w12,w23,w34,qwk,macro_f1
stage2_end2end,weighted,,,,,,0.4,0.0,1.0,0.862907544030952,0.8146750524305858
stage2_end2end,weighted,,,,,,0.4,0.2,0.0,0.8597605288295236,0.8151691608109737
stage2_end2end,weighted,,,,,,0.4,0.2,0.2,0.8616770975415557,0.8178258585930573
stage2_end2end,weighted,,,,,,0.4,0.2,0.4,0.8632826259898276,0.8204000077415037
stage2_end2end,weighted,,,,,,0.4,0.2,0.6000000000000001,0.8618341216826142,0.8187930006160362
stage2_end2end,weighted,,,,,,0.4,0.2,0.8,0.8619394389584414,0.8171381938690612
stage2_end2end,weighted,,,,,,0.4,0.2,1.0,0.8632223906369749,0.8164292603540316
stage2_end2end,weighted,,,,,,0.4,0.4,0.0,0.8604481142218209,0.8185141265020398
stage2_end2end,weighted,,,,,,0.4,0.4,0.2,0.8630045881043555,0.8220631385222346
stage2_end2end,weighted,,,,,,0.4,0.4,0.4,0.8646129266244067,0.8246414938414166
stage2_end2end,weighted,,,,,,0.4,0.4,0.6000000000000001,0.8628471434233589,0.821278393963597
stage2_end2end,weighted,,,,,,0.4,0.4,0.8,0.862953150324574,0.8196217929415288
stage2_end2end,weighted,,,,,,0.4,0.4,1.0,0.8635976378505908,0.8180150651224475
stage2_end2end,weighted,,,,,,0.4,0.6000000000000001,0.0,0.8612575438426657,0.8184555676448355
stage2_end2end,weighted,,,,,,0.4,0.6000000000000001,0.2,0.8633851095512699,0.8202718411305
stage2_end2end,weighted,,,,,,0.4,0.6000000000000001,0.4,0.864991405943695,0.8228463340548376
stage2_end2end,weighted,,,,,,0.4,0.6000000000000001,0.6000000000000001,0.8640239097132054,0.8212593548742048
stage2_end2end,weighted,,,,,,0.4,0.6000000000000001,0.8,0.8641305777911691,0.8196077604638357
stage2_end2end,weighted,,,,,,0.4,0.6000000000000001,1.0,0.8654145778676043,0.8188978577789822
stage2_end2end,weighted,,,,,,0.4,0.8,0.0,0.8615098956724798,0.8180029041510378
stage2_end2end,weighted,,,,,,0.4,0.8,0.2,0.8636398974025504,0.8198224185424345
stage2_end2end,weighted,,,,,,0.4,0.8,0.4,0.8650898122398143,0.8215210485650013
stage2_end2end,weighted,,,,,,0.4,0.8,0.6000000000000001,0.8641216981172997,0.8199339284409447
stage2_end2end,weighted,,,,,,0.4,0.8,0.8,0.864228495039793,0.8182762839463594
stage2_end2end,weighted,,,,,,0.4,0.8,1.0,0.8655133662089758,0.8175661823918887
stage2_end2end,weighted,,,,,,0.4,1.0,0.0,0.8607703741722665,0.8145006702527967
stage2_end2end,weighted,,,,,,0.4,1.0,0.2,0.8626807982104232,0.8156179745511558
stage2_end2end,weighted,,,,,,0.4,1.0,0.4,0.8642883400254922,0.8182010057774877
stage2_end2end,weighted,,,,,,0.4,1.0,0.6000000000000001,0.863426044524181,0.8174371651655481
stage2_end2end,weighted,,,,,,0.4,1.0,0.8,0.8636439800212359,0.8156693850445768
stage2_end2end,weighted,,,,,,0.4,1.0,1.0,0.8649289216133235,0.8149605374600345
stage2_end2end,weighted,,,,,,0.6000000000000001,0.0,0.0,0.8587335482490871,0.8110674041073211
stage2_end2end,weighted,,,,,,0.6000000000000001,0.0,0.2,0.8611302676508357,0.8137449136540722
stage2_end2end,weighted,,,,,,0.6000000000000001,0.0,0.4,0.8622562384536667,0.8162952346202348
stage2_end2end,weighted,,,,,,0.6000000000000001,0.0,0.6000000000000001,0.8608071863979186,0.8146909834063983
stage2_end2end,weighted,,,,,,0.6000000000000001,0.0,0.8,0.8609119596990618,0.8130422893615549
stage2_end2end,weighted,,,,,,0.6000000000000001,0.0,1.0,0.8621955117774258,0.8123390504789221
stage2_end2end,weighted,,,,,,0.6000000000000001,0.2,0.0,0.8590462470566523,0.8128131414229104
stage2_end2end,weighted,,,,,,0.6000000000000001,0.2,0.2,0.8609641546336464,0.8154682831644424
stage2_end2end,weighted,,,,,,0.6000000000000001,0.2,0.4,0.8625710008461522,0.8180424323128888
stage2_end2end,weighted,,,,,,0.6000000000000001,0.2,0.6000000000000001,0.8611211920455114,0.8164400330676911
stage2_end2end,weighted,,,,,,0.6000000000000001,0.2,0.8,0.861226198712234,0.8147852263207159
stage2_end2end,weighted,,,,,,0.6000000000000001,0.2,1.0,0.8625103862152675,0.8140808676891806
stage2_end2end,weighted,,,,,,0.6000000000000001,0.4,0.0,0.8597342633298131,0.8161349775964739
stage2_end2end,weighted,,,,,,0.6000000000000001,0.4,0.2,0.8622921900722499,0.8196766447509974
stage2_end2end,weighted,,,,,,0.6000000000000001,0.4,0.4,0.863901851394317,0.8222550000701794
stage2_end2end,weighted,,,,,,0.6000000000000001,0.4,0.6000000000000001,0.8621347315327956,0.8189085962073923
stage2_end2end,weighted,,,,,,0.6000000000000001,0.4,0.8,0.8622404286292211,0.8172519951853241
stage2_end2end,weighted,,,,,,0.6000000000000001,0.4,1.0,0.8628860408977395,0.8156559699119198
stage2_end2end,weighted,,,,,,0.6000000000000001,0.6000000000000001,0.0,0.8605458412950211,0.8160836397285312
stage2_end2end,weighted,,,,,,0.6000000000000001,0.6000000000000001,0.2,0.8626741295725499,0.8178984673176473
stage2_end2end,weighted,,,,,,0.6000000000000001,0.6000000000000001,0.4,0.8642817455278752,0.8204729602419849
stage2_end2end,weighted,,,,,,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8633130426757631,0.8188906646914237
stage2_end2end,weighted,,,,,,0.6000000000000001,0.6000000000000001,0.8,0.8634194027046734,0.8172390702810546
stage2_end2end,weighted,,,,,,0.6000000000000001,0.6000000000000001,1.0,0.8647046407454795,0.8165338176965692
stage2_end2end,weighted,,,,,,0.6000000000000001,0.8,0.0,0.8607978402327662,0.8156388640686248
stage2_end2end,weighted,,,,,,0.6000000000000001,0.8,0.2,0.8629285670267648,0.8174569183923994
stage2_end2end,weighted,,,,,,0.6000000000000001,0.8,0.4,0.8643797891507421,0.8191616253387828
stage2_end2end,weighted,,,,,,0.6000000000000001,0.8,0.6000000000000001,0.8634104668569409,0.8175790891093557
stage2_end2end,weighted,,,,,,0.6000000000000001,0.8,0.8,0.8635169554490937,0.8159214446147705
stage2_end2end,weighted,,,,,,0.6000000000000001,0.8,1.0,0.8648030662690414,0.8152158942730872
stage2_end2end,weighted,,,,,,0.6000000000000001,1.0,0.0,0.859422720553773,0.8112624324698461
stage2_end2end,weighted,,,,,,0.6000000000000001,1.0,0.2,0.8613303595410823,0.8123804235259175
stage2_end2end,weighted,,,,,,0.6000000000000001,1.0,0.4,0.8629375290567405,0.8149578579068659
stage2_end2end,weighted,,,,,,0.6000000000000001,1.0,0.6000000000000001,0.8620738976488638,0.8141991873463746
stage2_end2end,weighted,,,,,,0.6000000000000001,1.0,0.8,0.8622921900722499,0.8124283744693213
stage2_end2end,weighted,,,,,,0.6000000000000001,1.0,1.0,0.8635771794183585,0.8117245045796443
stage2_end2end,weighted,,,,,,0.8,0.0,0.0,0.8548232290463366,0.8014852164513199
stage2_end2end,weighted,,,,,,0.8,0.0,0.2,0.8572162613205266,0.8041813050122419
stage2_end2end,weighted,,,,,,0.8,0.0,0.4,0.8583435013627331,0.8067354987576076
stage2_end2end,weighted,,,,,,0.8,0.0,0.6000000000000001,0.8568942861367697,0.8051402881258074
stage2_end2end,weighted,,,,,,0.8,0.0,0.8,0.856996843668502,0.803489453860878
stage2_end2end,weighted,,,,,,0.8,0.0,1.0,0.8582809792608077,0.8027969400906642
stage2_end2end,weighted,,,,,,0.8,0.2,0.0,0.855299781176557,0.8040499517661743
stage2_end2end,weighted,,,,,,0.8,0.2,0.2,0.8572162613205266,0.8067213615177448
stage2_end2end,weighted,,,,,,0.8,0.2,0.4,0.8588229330653068,0.809299171121973
stage2_end2end,weighted,,,,,,0.8,0.2,0.6000000000000001,0.8573726732515021,0.8077052887211564
stage2_end2end,weighted,,,,,,0.8,0.2,0.8,0.8574755775020113,0.8060483417540952
stage2_end2end,weighted,,,,,,0.8,0.2,1.0,0.8587605853710556,0.8053541847203732
stage2_end2end,weighted,,,,,,0.8,0.4,0.0,0.856854940701065,0.8081351411961973
stage2_end2end,weighted,,,,,,0.8,0.4,0.2,0.8594087168263715,0.8116954656195746
stage2_end2end,weighted,,,,,,0.8,0.4,0.4,0.8610174069097338,0.8142738209387567
stage2_end2end,weighted,,,,,,0.8,0.4,0.6000000000000001,0.8592518211665021,0.8109272143382915
stage2_end2end,weighted,,,,,,0.8,0.4,0.8,0.8593558469281062,0.8092706133162233
stage2_end2end,weighted,,,,,,0.8,0.4,1.0,0.8600034803325021,0.8076790862997445
stage2_end2end,weighted,,,,,,0.8,0.6000000000000001,0.0,0.8569622808991393,0.8081946231940236
stage2_end2end,weighted,,,,,,0.8,0.6000000000000001,0.2,0.8590857757259289,0.8100211952121674
stage2_end2end,weighted,,,,,,0.8,0.6000000000000001,0.4,0.8606936682416185,0.8125994551046729
stage2_end2end,weighted,,,,,,0.8,0.6000000000000001,0.6000000000000001,0.8597227159822067,0.8110249946188162
stage2_end2end,weighted,,,,,,0.8,0.6000000000000001,0.8,0.8598270919104398,0.8093681926909835
stage2_end2end,weighted,,,,,,0.8,0.6000000000000001,1.0,0.861113471177309,0.8086726503763512
stage2_end2end,weighted,,,,,,0.8,0.8,0.0,0.8568899390581365,0.8061044009004782
stage2_end2end,weighted,,,,,,0.8,0.8,0.2,0.8590143488200797,0.8079386631500407
stage2_end2end,weighted,,,,,,0.8,0.8,0.4,0.8604657362218904,0.8096408849236141
stage2_end2end,weighted,,,,,,0.8,0.8,0.6000000000000001,0.8594944556008994,0.8080670473151226
stage2_end2end,weighted,,,,,,0.8,0.8,0.8,0.8595987250747384,0.8064072655251712
stage2_end2end,weighted,,,,,,0.8,0.8,1.0,0.8608854225131302,0.8057123031088608
stage2_end2end,weighted,,,,,,0.8,1.0,0.0,0.8555167125727392,0.8017012032189326
stage2_end2end,weighted,,,,,,0.8,1.0,0.2,0.8574169299503729,0.8028462736392832
stage2_end2end,weighted,,,,,,0.8,1.0,0.4,0.8590235771663087,0.8054273684760135
stage2_end2end,weighted,,,,,,0.8,1.0,0.6000000000000001,0.8581557693405835,0.8046772380190763
stage2_end2end,weighted,,,,,,0.8,1.0,0.8,0.8583751733371587,0.8028938028043198
stage2_end2end,weighted,,,,,,0.8,1.0,1.0,0.8596607479152192,0.8022006103135627
stage2_end2end,weighted,,,,,,1.0,0.0,0.0,0.8493586906407153,0.7844011946739823
stage2_end2end,weighted,,,,,,1.0,0.0,0.2,0.8517372588263665,0.7871429846425931
stage2_end2end,weighted,,,,,,1.0,0.0,0.4,0.8528618813889984,0.7896971783879588
stage2_end2end,weighted,,,,,,1.0,0.0,0.6000000000000001,0.8514180841638054,0.7881130093550529
stage2_end2end,weighted,,,,,,1.0,0.0,0.8,0.8515171447364658,0.7864621750901236
stage2_end2end,weighted,,,,,,1.0,0.0,1.0,0.852797090758634,0.7857806897034226
stage2_end2end,weighted,,,,,,1.0,0.2,0.0,0.8496668940739021,0.7862285447650201
stage2_end2end,weighted,,,,,,1.0,0.2,0.2,0.8515727985108998,0.7889474869085568
stage2_end2end,weighted,,,,,,1.0,0.2,0.4,0.8531721300178476,0.791525296512785
stage2_end2end,weighted,,,,,,1.0,0.2,0.6000000000000001,0.8517275809591918,0.7899427102441193
stage2_end2end,weighted,,,,,,1.0,0.2,0.8,0.8518268694174254,0.7882857632770582
stage2_end2end,weighted,,,,,,1.0,0.2,1.0,0.8531074475197915,0.7876028902327814
stage2_end2end,weighted,,,,,,1.0,0.4,0.0,0.8510561925517717,0.7895872602691723
stage2_end2end,weighted,,,,,,1.0,0.4,0.2,0.8535925174817297,0.7932347711819594
stage2_end2end,weighted,,,,,,1.0,0.4,0.4,0.8551935081761962,0.7958131265011414
stage2_end2end,weighted,,,,,,1.0,0.4,0.6000000000000001,0.8534373145470219,0.7924026690886983
stage2_end2end,weighted,,,,,,1.0,0.4,0.8,0.8535376053422024,0.7907460680666301
stage2_end2end,weighted,,,,,,1.0,0.4,1.0,0.8541869958025358,0.7891283386287392
stage2_end2end,weighted,,,,,,1.0,0.6000000000000001,0.0,0.8524080419964392,0.791273393557573
stage2_end2end,weighted,,,,,,1.0,0.6000000000000001,0.2,0.8545167983781534,0.7931448805698383
stage2_end2end,weighted,,,,,,1.0,0.6000000000000001,0.4,0.8561184828739595,0.7957231404623439
stage2_end2end,weighted,,,,,,1.0,0.6000000000000001,0.6000000000000001,0.8551486291494635,0.7941602600565922
stage2_end2end,weighted,,,,,,1.0,0.6000000000000001,0.8,0.855250052721393,0.7925034581287596
stage2_end2end,weighted,,,,,,1.0,0.6000000000000001,1.0,0.8565326298020681,0.7918194789138836
stage2_end2end,weighted,,,,,,1.0,0.8,0.0,0.8524979154354685,0.7900190742953597
stage2_end2end,weighted,,,,,,1.0,0.8,0.2,0.854608265425081,0.7918954981932289
stage2_end2end,weighted,,,,,,1.0,0.8,0.4,0.8560550745499977,0.7935667475586717
stage2_end2end,weighted,,,,,,1.0,0.8,0.6000000000000001,0.8550847793434753,0.79200408143376
stage2_end2end,weighted,,,,,,1.0,0.8,0.8,0.8551862095830582,0.7903442996438087
stage2_end2end,weighted,,,,,,1.0,0.8,1.0,0.8564693383971643,0.7896604909071423
stage2_end2end,weighted,,,,,,1.0,1.0,0.0,0.8517803539424911,0.7879522436361086
stage2_end2end,weighted,,,,,,1.0,1.0,0.2,0.8536664864210997,0.7891479101370457
stage2_end2end,weighted,,,,,,1.0,1.0,0.4,0.8552667117885753,0.7917254590300058
stage2_end2end,weighted,,,,,,1.0,1.0,0.6000000000000001,0.854398103911896,0.7909873302622574
stage2_end2end,weighted,,,,,,1.0,1.0,0.8,0.8546177630082381,0.7891929180180343
stage2_end2end,weighted,,,,,,1.0,1.0,1.0,0.855899154387031,0.7885094666063094
stage2_end2end,logodds,,,,,,0.0,0.0,0.0,0.8586529182265714,0.8111346914654435
stage2_end2end,logodds,,,,,,0.0,0.0,0.2,0.8595698900533937,0.8145183892026854
stage2_end2end,logodds,,,,,,0.0,0.0,0.4,0.8621774906817059,0.8163703872476026
stage2_end2end,logodds,,,,,,0.0,0.0,0.6000000000000001,0.8615913975263062,0.8155283196082678
stage2_end2end,logodds,,,,,,0.0,0.0,0.8,0.8607276400791168,0.814764679894715
stage2_end2end,logodds,,,,,,0.0,0.0,1.0,0.862116694535709,0.8124063596574201
stage2_end2end,logodds,,,,,,0.0,0.2,0.0,0.8593408511446201,0.8144653681118796
stage2_end2end,logodds,,,,,,0.0,0.2,0.2,0.8601008548858349,0.8169822132452372
stage2_end2end,logodds,,,,,,0.0,0.2,0.4,0.8627105307860172,0.8188241549779942
stage2_end2end,logodds,,,,,,0.0,0.2,0.6000000000000001,0.8627620802283196,0.8188813934462187
stage2_end2end,logodds,,,,,,0.0,0.2,0.8,0.8611551592396463,0.8164049090451538
stage2_end2end,logodds,,,,,,0.0,0.2,1.0,0.8626499564139525,0.8148575544798045
stage2_end2end,logodds,,,,,,0.0,0.4,0.0,0.8597067798525374,0.8161381219829711
stage2_end2end,logodds,,,,,,0.0,0.4,0.2,0.8611023742124877,0.8195517838909872
stage2_end2end,logodds,,,,,,0.0,0.4,0.4,0.8638751191044907,0.8222671035035238
stage2_end2end,logodds,,,,,,0.0,0.4,0.6000000000000001,0.8636105878991716,0.8205739430320866
stage2_end2end,logodds,,,,,,0.0,0.4,0.8,0.8613642703219102,0.817200967441926
stage2_end2end,logodds,,,,,,0.0,0.4,1.0,0.8628591310831891,0.8156525221074162
stage2_end2end,logodds,,,,,,0.0,0.6000000000000001,0.0,0.8595501511255756,0.815263627346263
stage2_end2end,logodds,,,,,,0.0,0.6000000000000001,0.2,0.8609455315760005,0.8186742037917382
stage2_end2end,logodds,,,,,,0.0,0.6000000000000001,0.4,0.8635593232609152,0.8205199774618516
stage2_end2end,logodds,,,,,,0.0,0.6000000000000001,0.6000000000000001,0.8634528424473684,0.8197002497036199
stage2_end2end,logodds,,,,,,0.0,0.6000000000000001,0.8,0.8624834026751979,0.8181132325697515
stage2_end2end,logodds,,,,,,0.0,0.6000000000000001,1.0,0.8639819627038667,0.8165704777535812
stage2_end2end,logodds,,,,,,0.0,0.8,0.0,0.8609885625985628,0.8163506846022462
stage2_end2end,logodds,,,,,,0.0,0.8,0.2,0.8619556625067859,0.8180200939265104
stage2_end2end,logodds,,,,,,0.0,0.8,0.4,0.8645709213382076,0.8198701249175523
stage2_end2end,logodds,,,,,,0.0,0.8,0.6000000000000001,0.8644638942456351,0.8190484145502248
stage2_end2end,logodds,,,,,,0.0,0.8,0.8,0.8634951917527109,0.8174630584756641
stage2_end2end,logodds,,,,,,0.0,0.8,1.0,0.8649943866206007,0.8159196086439687
stage2_end2end,logodds,,,,,,0.0,1.0,0.0,0.8600301707026599,0.8121471780646848
stage2_end2end,logodds,,,,,,0.0,1.0,0.2,0.8609364563368519,0.8139897317691634
stage2_end2end,logodds,,,,,,0.0,1.0,0.4,0.8635503934292066,0.8158528974495572
stage2_end2end,logodds,,,,,,0.0,1.0,0.6000000000000001,0.8635503934292066,0.8158528974495572
stage2_end2end,logodds,,,,,,0.0,1.0,0.8,0.8626925707326348,0.8141472430693277
stage2_end2end,logodds,,,,,,0.0,1.0,1.0,0.8641911939244298,0.8126111590076392
stage2_end2end,logodds,,,,,,0.2,0.0,0.0,0.8593517296107924,0.8135186323040717
stage2_end2end,logodds,,,,,,0.2,0.0,0.2,0.8602669840999915,0.8168961664819981
stage2_end2end,logodds,,,,,,0.2,0.0,0.4,0.8628740211305446,0.8187476573908088
stage2_end2end,logodds,,,,,,0.2,0.0,0.6000000000000001,0.8622876676854749,0.8179051961400899
stage2_end2end,logodds,,,,,,0.2,0.0,0.8,0.8614253159970633,0.8171414929698599
stage2_end2end,logodds,,,,,,0.2,0.0,1.0,0.8628135909735883,0.8147831361679103
stage2_end2end,logodds,,,,,,0.2,0.2,0.0,0.8600393030762582,0.8168541787207684
stage2_end2end,logodds,,,,,,0.2,0.2,0.2,0.8607975880530442,0.8193639871852344
stage2_end2end,logodds,,,,,,0.2,0.2,0.4,0.8634066971979223,0.8212053869978726
stage2_end2end,logodds,,,,,,0.2,0.2,0.6000000000000001,0.8634579354714536,0.8212632930164288
stage2_end2end,logodds,,,,,,0.2,0.2,0.8,0.8618521589670762,0.8187854660755175
stage2_end2end,logodds,,,,,,0.2,0.2,1.0,0.8633464885197017,0.8172382704866651
stage2_end2end,logodds,,,,,,0.2,0.4,0.0,0.8601959118001299,0.8177291040790898
stage2_end2end,logodds,,,,,,0.2,0.4,0.2,0.8615900788104639,0.8211368064426064
stage2_end2end,logodds,,,,,,0.2,0.4,0.4,0.8643620447151541,0.8238526494044424
stage2_end2end,logodds,,,,,,0.2,0.4,0.6000000000000001,0.8640973319893737,0.8221588763620735
stage2_end2end,logodds,,,,,,0.2,0.4,0.8,0.8618521589670762,0.8187854660755175
stage2_end2end,logodds,,,,,,0.2,0.4,1.0,0.8633464885197017,0.8172382704866651
stage2_end2end,logodds,,,,,,0.2,0.6000000000000001,0.0,0.8600393030762582,0.8168541787207684
stage2_end2end,logodds,,,,,,0.2,0.6000000000000001,0.2,0.8614332566531571,0.8202587956217439
stage2_end2end,logodds,,,,,,0.2,0.6000000000000001,0.4,0.8640462920124636,0.8221046774644492
stage2_end2end,logodds,,,,,,0.2,0.6000000000000001,0.6000000000000001,0.8639396080107409,0.8212847573496346
stage2_end2end,logodds,,,,,,0.2,0.6000000000000001,0.8,0.8629710667848657,0.8196985734243694
stage2_end2end,logodds,,,,,,0.2,0.6000000000000001,1.0,0.8644690915125951,0.8181570742652704
stage2_end2end,logodds,,,,,,0.2,0.8,0.0,0.8614761018441682,0.8179341956186615
stage2_end2end,logodds,,,,,,0.2,0.8,0.2,0.8624423076091234,0.8195993626539589
stage2_end2end,logodds,,,,,,0.2,0.8,0.4,0.865056806269323,0.8214494919340376
stage2_end2end,logodds,,,,,,0.2,0.8,0.6000000000000001,0.8649495771870912,0.8206275947220995
stage2_end2end,logodds,,,,,,0.2,0.8,0.8,0.8639817719241495,0.8190430693587538
stage2_end2end,logodds,,,,,,0.2,0.8,1.0,0.8654804297247827,0.8175008613908119
stage2_end2end,logodds,,,,,,0.2,1.0,0.0,0.8605185655514134,0.8137303802283329
stage2_end2end,logodds,,,,,,0.2,1.0,0.2,0.8614242206086242,0.8155680133460391
stage2_end2end,logodds,,,,,,0.2,1.0,0.4,0.8640374013179121,0.8174313234911882
stage2_end2end,logodds,,,,,,0.2,1.0,0.6000000000000001,0.8640374013179121,0.8174313234911882
stage2_end2end,logodds,,,,,,0.2,1.0,0.8,0.8631799885540146,0.8157274131439772
stage2_end2end,logodds,,,,,,0.2,1.0,1.0,0.8646780761281389,0.814192596274656
stage2_end2end,logodds,,,,,,0.4,0.0,0.0,0.8592824514507331,0.8125921332080704
stage2_end2end,logodds,,,,,,0.4,0.0,0.2,0.8601970221757222,0.8159651626001191
stage2_end2end,logodds,,,,,,0.4,0.0,0.4,0.8628016739843073,0.8178241507581431
stage2_end2end,logodds,,,,,,0.4,0.0,0.6000000000000001,0.8622158980280418,0.8169803278930065
stage2_end2end,logodds,,,,,,0.4,0.0,0.8,0.8613542113232494,0.816215769548785
stage2_end2end,logodds,,,,,,0.4,0.0,1.0,0.8627412627094232,0.8138597400728695
stage2_end2end,logodds,,,,,,0.4,0.2,0.0,0.8601258801585114,0.8168252894107908
stage2_end2end,logodds,,,,,,0.4,0.2,0.2,0.8608835749581446,0.8193302019052068
stage2_end2end,logodds,,,,,,0.4,0.2,0.4,0.8634913104541805,0.821175133967796
stage2_end2end,logodds,,,,,,0.4,0.2,0.6000000000000001,0.863542485279766,0.8212378905409989
stage2_end2end,logodds,,,,,,0.4,0.2,0.8,0.8619376522418574,0.8187538634915859
stage2_end2end,logodds,,,,,,0.4,0.2,1.0,0.8634311763622788,0.8172053323798771
stage2_end2end,logodds,,,,,,0.4,0.4,0.0,0.8602824110240206,0.8177050756400381
stage2_end2end,logodds,,,,,,0.4,0.4,0.2,0.8616756645602204,0.8211127780035549
stage2_end2end,logodds,,,,,,0.4,0.4,0.4,0.8644461718131422,0.8238368443964269
stage2_end2end,logodds,,,,,,0.4,0.4,0.6000000000000001,0.8641815545141345,0.8221382897955613
stage2_end2end,logodds,,,,,,0.4,0.4,0.8,0.8619376522418574,0.8187538634915859
stage2_end2end,logodds,,,,,,0.4,0.4,1.0,0.8634311763622788,0.8172053323798771
stage2_end2end,logodds,,,,,,0.4,0.6000000000000001,0.0,0.8601258801585114,0.8168252894107908
stage2_end2end,logodds,,,,,,0.4,0.6000000000000001,0.2,0.8615189205476845,0.8202299063117662
stage2_end2end,logodds,,,,,,0.4,0.6000000000000001,0.4,0.8641305777911691,0.8220792749890193
stage2_end2end,logodds,,,,,,0.4,0.6000000000000001,0.6000000000000001,0.8640239097132054,0.8212593548742048
stage2_end2end,logodds,,,,,,0.4,0.6000000000000001,0.8,0.863055987286351,0.8196718110877192
stage2_end2end,logodds,,,,,,0.4,0.6000000000000001,1.0,0.8645532023410378,0.8181289661076487
stage2_end2end,logodds,,,,,,0.4,0.8,0.0,0.8615617127882605,0.8179055630399634
stage2_end2end,logodds,,,,,,0.4,0.8,0.2,0.8625273027465721,0.8195658445765123
stage2_end2end,logodds,,,,,,0.4,0.8,0.4,0.8651404212275569,0.8214195098014845
stage2_end2end,logodds,,,,,,0.4,0.8,0.6000000000000001,0.8650332087973347,0.8205976125895462
stage2_end2end,logodds,,,,,,0.4,0.8,0.8,0.8640660214021806,0.8190117517033444
stage2_end2end,logodds,,,,,,0.4,0.8,1.0,0.865563868618946,0.8174682221097654
stage2_end2end,logodds,,,,,,0.4,1.0,0.0,0.8606047815957546,0.8136856674134396
stage2_end2end,logodds,,,,,,0.4,1.0,0.2,0.8615098956724798,0.8155219968308971
stage2_end2end,logodds,,,,,,0.4,1.0,0.4,0.8641216981172997,0.8173889411416312
stage2_end2end,logodds,,,,,,0.4,1.0,0.6000000000000001,0.8641216981172997,0.8173889411416312
stage2_end2end,logodds,,,,,,0.4,1.0,0.8,0.8632647664462989,0.8156850307944202
stage2_end2end,logodds,,,,,,0.4,1.0,1.0,0.8647620442324896,0.8141489270789709
stage2_end2end,logodds,,,,,,0.6000000000000001,0.0,0.0,0.8571182989803162,0.8110848952123357
stage2_end2end,logodds,,,,,,0.6000000000000001,0.0,0.2,0.858037319232353,0.8144640881637001
stage2_end2end,logodds,,,,,,0.6000000000000001,0.0,0.4,0.8606412278069308,0.8163156626601509
stage2_end2end,logodds,,,,,,0.6000000000000001,0.0,0.6000000000000001,0.8600568208259398,0.8154722334063983
stage2_end2end,logodds,,,,,,0.6000000000000001,0.0,0.8,0.8591915992276149,0.8147092348308999
stage2_end2end,logodds,,,,,,0.6000000000000001,0.0,1.0,0.860579738929005,0.812354717255959
stage2_end2end,logodds,,,,,,0.6000000000000001,0.2,0.0,0.857962031116964,0.8152733513905632
stage2_end2end,logodds,,,,,,0.6000000000000001,0.2,0.2,0.8587243310534456,0.8177945553430123
stage2_end2end,logodds,,,,,,0.6000000000000001,0.2,0.4,0.8613313306328918,0.8196323766565209
stage2_end2end,logodds,,,,,,0.6000000000000001,0.2,0.6000000000000001,0.8613834221678517,0.8196852952365186
stage2_end2end,logodds,,,,,,0.6000000000000001,0.2,0.8,0.8597765752549416,0.8172133618063274
stage2_end2end,logodds,,,,,,0.6000000000000001,0.2,1.0,0.8612701192389585,0.8156662310862746
stage2_end2end,logodds,,,,,,0.6000000000000001,0.4,0.0,0.8581184070086576,0.8161430844705173
stage2_end2end,logodds,,,,,,0.6000000000000001,0.4,0.2,0.8595158117359689,0.8195567463785334
stage2_end2end,logodds,,,,,,0.6000000000000001,0.4,0.4,0.8622854388131922,0.8222640154576675
stage2_end2end,logodds,,,,,,0.6000000000000001,0.4,0.6000000000000001,0.862022042711918,0.8205755396078442
stage2_end2end,logodds,,,,,,0.6000000000000001,0.4,0.8,0.8597765752549416,0.8172133618063274
stage2_end2end,logodds,,,,,,0.6000000000000001,0.4,1.0,0.8612701192389585,0.8156662310862746
stage2_end2end,logodds,,,,,,0.6000000000000001,0.6000000000000001,0.0,0.857962031116964,0.8152733513905632
stage2_end2end,logodds,,,,,,0.6000000000000001,0.6000000000000001,0.2,0.8593592212531549,0.8186839278360385
stage2_end2end,logodds,,,,,,0.6000000000000001,0.6000000000000001,0.4,0.8619701487693633,0.8205262919904085
stage2_end2end,logodds,,,,,,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.8618645498533117,0.8197065642321768
stage2_end2end,logodds,,,,,,0.6000000000000001,0.6000000000000001,0.8,0.8608941575024787,0.8181208853470594
stage2_end2end,logodds,,,,,,0.6000000000000001,0.6000000000000001,1.0,0.8623913989947201,0.8165794551173265
stage2_end2end,logodds,,,,,,0.6000000000000001,0.8,0.0,0.8594027701192686,0.8163601452727132
stage2_end2end,logodds,,,,,,0.6000000000000001,0.8,0.2,0.860370817773817,0.8180343400663521
stage2_end2end,logodds,,,,,,0.6000000000000001,0.8,0.4,0.8629832190129496,0.8198809138561156
stage2_end2end,logodds,,,,,,0.6000000000000001,0.8,0.6000000000000001,0.8628770721330217,0.8190592034887881
stage2_end2end,logodds,,,,,,0.6000000000000001,0.8,0.8,0.8619074183491768,0.8174751620286844
stage2_end2end,logodds,,,,,,0.6000000000000001,0.8,1.0,0.8634052978592701,0.8159330132866771
stage2_end2end,logodds,,,,,,0.6000000000000001,1.0,0.0,0.8584435390516372,0.8121723954399599
stage2_end2end,logodds,,,,,,0.6000000000000001,1.0,0.2,0.8593500367987115,0.8140162329517636
stage2_end2end,logodds,,,,,,0.6000000000000001,1.0,0.4,0.8619611093161168,0.8158758460598097
